session_id,path,viewedAt,pageviewCount,browserName,deviceType,osName,city,country,region,trafficSource,referrerUrl,utmSource,utmMedium,utmCampaign,utmContent,timeOnPageMs
wix_unknown_1122026_4,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-12T04:00:00Z,1,Edge,desktop,Windows,Basildon,GB,ESS,organic,https://bing.com/,,,,,
wix_104.28.133.13_492026_6,/,2026-04-09T06:00:00Z,1,Safari,mobile,iOS,Winnipeg,CA,MB,organic,https://google.com/,,,,,48000
wix_107.77.224.49_642026_6,/workshops,2026-06-04T06:00:00Z,1,Edge,mobile,iOS,Pittsburgh,US,PA,direct,,,,,,24000
wix_152.44.103.149_2172026_2,/insights,2026-02-17T02:00:00Z,1,Chrome,desktop,Linux,,US,,direct,,,,,,
wix_165.225.92.105_632026_3,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-06-03T03:00:00Z,1,Chrome,desktop,Windows,Madrid,ES,M,direct,,,,,,
wix_47.82.201.177_592026_11,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-09T11:00:00Z,1,Chrome,desktop,Mac OS,,SG,,direct,,,,,,
wix_165.225.233.15_2242026_15,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-24T15:00:00Z,1,Edge,desktop,Windows,Sydney,AU,NSW,organic,https://bing.com/,,,,,
wix_50.47.248.147_3212026_3,/insights,2026-03-21T03:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,direct,,,,,,84000
wix_47.197.90.59_622026_10,/team/michelle-caldwell,2026-06-02T10:00:00Z,1,Safari,mobile,iOS,St. Petersburg,US,FL,organic,https://google.com/,,,,,
wix_172.56.194.186_2262026_11,/careers,2026-02-26T11:00:00Z,1,Chrome,desktop,Windows,Malden,US,MA,organic,https://linkedin.com/,,,,,
wix_87.58.83.29_4242026_14,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-04-24T14:00:00Z,1,Chrome,desktop,Windows,Tel Aviv,IL,TA,organic,https://google.com/,,,,,
wix_172.58.244.60_392026_17,/team,2026-03-09T17:00:00Z,1,Edge,desktop,Windows,Washington,US,DC,direct,,,,,,
wix_73.163.145.75_3222026_17,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-22T17:00:00Z,1,Safari,mobile,iOS,Gaithersburg,US,MD,organic,https://google.com/,,,,,
wix_unknown_162026_3,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-06T03:00:00Z,1,Edge,desktop,Windows,Ipswich,GB,SFK,organic,https://bing.com/,,,,,
wix_185.220.101.101_3292026_18,/polaris,2026-03-29T18:00:00Z,1,Chrome,desktop,Mac OS,Brandenburg,DE,BB,direct,,,,,,20000
wix_12.33.186.10_3302026_9,/models/knowledge-management-maturity-model,2026-03-30T09:00:00Z,1,Edge,desktop,Windows,Redwood City,US,CA,direct,,,,,,
wix_84.37.66.68_212026_17,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-01T17:00:00Z,1,Chrome,desktop,Mac OS,New York,US,NY,direct,,,,,,
wix_129.1.194.188_492026_9,/post/lessons-from-microsoft-s-recent-layoffs-a-synozur-perspective,2026-04-09T09:00:00Z,1,Edge,desktop,Windows,Bowling Green,US,OH,organic,https://bing.com/,,,,,
wix_173.160.162.225_5142026_15,/,2026-05-14T15:00:00Z,1,Edge,mobile,iOS,Carnation,US,WA,referral,https://aka.synozur.com/,,,,,
wix_40.123.29.173_2172026_8,/post/m-files-and-microsoft-a-new-era-of-document-management,2026-02-17T08:00:00Z,1,Edge,desktop,Windows,Boydton,US,VA,direct,,,,,,
wix_75.73.96.214_3122026_9,/team,2026-03-12T09:00:00Z,1,Chrome,desktop,Windows,Chaska,US,MN,direct,https://synozur.com/,,,,,
wix_208.199.136.34_392026_7,/,2026-03-09T07:00:00Z,1,Chrome,desktop,Windows,Frostburg,US,MD,direct,,,,,,
wix_83.229.26.167_2212026_21,/post/first-encounters-with-microsofts-copilot-researcher-analyst,2026-02-21T21:00:00Z,1,Safari,mobile,iOS,New York,US,NY,organic,https://google.com/,,,,,
wix_136.226.252.175_5312026_7,/,2026-05-31T07:00:00Z,1,Edge,desktop,Windows,Chennai,IN,TN,referral,https://orion.synozur.com/,,,,,
wix_24.16.26.78_1232026_12,/,2026-01-23T12:00:00Z,1,Edge,desktop,Windows,Kirkland,US,WA,direct,,,,,,
wix_138.99.206.150_5252026_8,/post/clawpilot-a-new-way-to-work-with-ai,2026-05-25T08:00:00Z,1,Edge,desktop,Windows,Monte Sião,BR,MG,organic,https://linkedin.com/,,,,,
wix_109.70.100.14_5282026_1,/services-overview/default,2026-05-28T01:00:00Z,1,Chrome,desktop,Mac OS,,AT,,direct,,,,,,
wix_50.47.248.147_3242026_8,/,2026-03-24T08:00:00Z,1,Edge,desktop,Windows,Bothell,US,WA,direct,,,,,,28000
wix_208.189.221.108_4262026_10,/post/andrew-connell-good-ai-coding-vibrations,2026-04-26T10:00:00Z,1,Chrome,desktop,Mac OS,Saint Augustine,US,FL,organic,https://linkedin.com/,,,,,
wix_170.85.72.207_612026_11,/services-overview/default,2026-06-01T11:00:00Z,1,Chrome,desktop,Windows,New York,US,NY,organic,https://google.com/,,,,,
wix_216.30.186.194_2232026_6,/about,2026-02-23T06:00:00Z,1,Chrome,desktop,Windows,Charlottesville,US,VA,organic,https://google.com/,,,,,2000
wix_104.28.89.41_3272026_1,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-03-27T01:00:00Z,1,Safari,desktop,Mac OS,Belfast,GB,BFS,organic,https://google.com/,,,,,
wix_47.246.171.247_4142026_4,/solutions/microsoft-partner-development,2026-04-14T04:00:00Z,1,Firefox,desktop,Windows,,SG,,direct,,,,,,
wix_unknown_152026_16,/,2026-01-05T16:00:00Z,1,Edge,desktop,Windows,Calgary,CA,AB,direct,,,,,,
wix_107.173.224.31_3222026_18,/,2026-03-22T18:00:00Z,1,Chrome,desktop,Mac OS,Los Angeles,US,CA,direct,,,,,,
wix_212.114.182.47_2232026_8,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-02-23T08:00:00Z,1,Edge,desktop,Windows,Munich,DE,BY,organic,https://bing.com/,,,,,
wix_174.116.16.252_2232026_9,/,2026-02-23T09:00:00Z,1,Chrome,desktop,Windows,Ottawa,CA,ON,direct,,,,,,220000
wix_84.37.206.24_2172026_14,/event-list,2026-02-17T14:00:00Z,1,Chrome,desktop,Windows,Ashburn,US,VA,referral,,hs_email,email,,23481503,
wix_5.69.225.174_312026_14,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-01T14:00:00Z,1,Safari,mobile,iOS,Bolton,GB,BOL,direct,,perplexity,,,,
wix_77.54.161.61_472026_6,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-07T06:00:00Z,1,Edge,desktop,Windows,,PT,11,direct,https://claude.ai/,,,,,
wix_40.64.100.180_612026_15,/post/claude-comes-inside-the-microsoft-365-boundary,2026-06-01T15:00:00Z,1,Chrome,desktop,Windows,,US,WA,direct,,,,,,
wix_unknown_182026_12,/post/larry-namer-the-kid-from-coney-island-who-invented-modern-tv,2026-01-08T12:00:00Z,1,Safari,desktop,Mac OS,Berkeley,US,CA,organic,https://google.com/,,,,,
wix_87.119.179.147_412026_6,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-01T06:00:00Z,1,Firefox,mobile,Android,Tallinn,EE,784,direct,,,,,,
wix_62.31.130.189_592026_12,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,2026-05-09T12:00:00Z,1,Chrome,desktop,Mac OS,Bromley,GB,BRY,organic,https://linkedin.com/,,,,,35000
wix_49.150.105.97_3302026_6,/models/knowledge-management-maturity-model,2026-03-30T06:00:00Z,1,Chrome,desktop,Windows,Baguio City,PH,BEN,referral,https://l.messenger.com/,,,,,
wix_203.149.228.14_322026_0,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-02T00:00:00Z,1,Chrome,desktop,Windows,Singapore,SG,,organic,https://google.com/,,,,,
wix_38.247.19.20_3262026_8,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-26T08:00:00Z,1,Chrome,desktop,Mac OS,Washington,US,DC,direct,https://claude.ai/,,,,,
wix_5.255.110.120_432026_16,/partners,2026-04-03T16:00:00Z,1,Chrome,desktop,Mac OS,Dronten,NL,FL,direct,,,,,,
wix_104.7.219.117_5112026_15,/,2026-05-11T15:00:00Z,1,Safari,desktop,Mac OS,Austin,US,TX,direct,https://synozur.com/team,,,,,6000
wix_68.112.193.26_5132026_6,/polaris,2026-05-13T06:00:00Z,1,Safari,mobile,iOS,Eau Claire,US,WI,direct,,,,,,
wix_2.57.31.84_4132026_23,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-13T23:00:00Z,1,Chrome,mobile,Android,Montreal,CA,QC,organic,https://bing.com/,,,,,
wix_82.22.76.112_2172026_13,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,23481503,
wix_174.115.244.51_1282026_6,/,2026-01-28T06:00:00Z,1,Firefox,desktop,Windows,Ottawa,CA,ON,direct,,,,,,6000
wix_75.111.125.144_5272026_4,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-27T04:00:00Z,1,Edge,desktop,Windows,Eastland,US,TX,organic,https://r.search.yahoo.com/_ylt=awrfyvmiibhqrwia9k9xnyoa;_ylu=y29sbwnizjeecg9zazuednrpzamec2vja3ny/rv=2/re=1781175688/ro=10/ru=https://www.synozur.com/post/11-copilot-tips-to-supercharge-your-productivity/rk=2/rs=nbn3ao0pt54_l84wy26w0aoejtq-,,,,,
wix_107.77.205.136_5212026_14,/,2026-05-21T14:00:00Z,1,Edge,mobile,iOS,,US,WA,referral,https://aka.synozur.com/,,,,,
wix_130.41.122.187_342026_14,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-04T14:00:00Z,1,Edge,desktop,Windows,Atlanta,US,GA,direct,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,,,,,
wix_195.224.18.78_392026_1,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-09T01:00:00Z,1,Edge,desktop,Windows,Kidlington,GB,OXF,organic,https://google.com/,,,,,
wix_50.118.175.79_222026_6,/event-details/ai-im-global-summit,2026-02-02T06:00:00Z,1,Chrome,desktop,Windows,Santa Clara,US,CA,referral,,hs_email,email,,22476756,
wix_23.120.123.63_3102026_23,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-03-10T23:00:00Z,1,Chrome,mobile,Android,Chicago,US,IL,organic,https://google.com/,,,,,
wix_66.42.223.166_5102026_5,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,2026-05-10T05:00:00Z,1,Edge,desktop,Windows,Loveland,US,OH,organic,https://linkedin.com/,,,,,
wix_172.226.81.82_2162026_11,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-02-16T11:00:00Z,1,Safari,mobile,iOS,Tulsa,US,OK,direct,,,,,,
wix_unknown_172026_0,/applications,2026-01-07T00:00:00Z,1,Edge,mobile,iOS,,US,WA,organic,https://bing.com/,,,,,
wix_172.56.196.187_4122026_14,/,2026-04-12T14:00:00Z,1,Safari,mobile,iOS,Malden,US,MA,organic,https://google.com/,,,,,
wix_99.8.78.217_342026_11,/,2026-03-04T11:00:00Z,1,Edge,desktop,Windows,McKinney,US,TX,direct,,,,,,112000
wix_103.160.194.162_412026_11,/,2026-04-01T11:00:00Z,1,Edge,desktop,Windows,Kochi,IN,KL,organic,https://bing.com/,,,,,
wix_170.55.151.226_212026_7,/post/gpt-5-2-arrives-in-m365-copilot,2026-02-01T07:00:00Z,1,Chrome,desktop,Windows,Miami,US,FL,organic,https://google.com/,,,,,
wix_108.201.1.87_4152026_13,/,2026-04-15T13:00:00Z,1,Chrome,desktop,Windows,Mt. Pleasant,US,SC,direct,,,,,,9000
wix_64.47.78.26_2172026_8,/post/the-booming-content-management-market-insights-and-projections-for-2025-2028,2026-02-17T08:00:00Z,1,Edge,desktop,Windows,New York,US,NY,direct,,,,,,
wix_unknown_1172026_22,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-01-17T22:00:00Z,1,Safari,desktop,Mac OS,Half Moon Bay,US,CA,organic,https://google.com/,,,,,
wix_unknown_172026_18,/,2026-01-07T18:00:00Z,1,Chrome,desktop,Mac OS,Melbourne,AU,VIC,organic,https://google.com/,,,,,27000
wix_85.156.71.233_5282026_11,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-28T11:00:00Z,1,Chrome,mobile,Android,Tampere,FI,11,organic,https://google.com/,,,,,
wix_unknown_1132026_8,/post/11-copilot-tips-to-supercharge-your-productivity,2026-01-13T08:00:00Z,1,Edge,desktop,Windows,Regina,CA,SK,organic,https://bing.com/,,,,,
wix_194.39.28.1_542026_2,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-04T02:00:00Z,1,Edge,desktop,Windows,Paris,FR,75,organic,https://google.com/,,,,,
wix_107.189.30.49_1292026_9,/join,2026-01-29T09:00:00Z,1,Chrome,desktop,Mac OS,,LU,,direct,,,,,,
wix_208.207.5.58_5272026_12,/team,2026-05-27T12:00:00Z,1,Chrome,mobile,iOS,Washington,US,DC,organic,https://google.com/,,,,,53000
wix_184.169.46.4_4232026_13,/event-list,2026-04-23T13:00:00Z,1,Safari,mobile,iOS,,US,,organic,https://google.com/,,,,,
wix_155.190.1.6_3102026_10,/solutions/microsoft-partner-development,2026-03-10T10:00:00Z,1,Edge,desktop,Windows,Toronto,CA,ON,organic,https://bing.com/,,,,,11000
wix_71.201.245.7_2252026_21,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-25T21:00:00Z,1,Edge,desktop,Windows,Naperville,US,IL,direct,https://claude.ai/,,,,,
wix_76.146.89.12_1212026_18,/post/introducing-polaris-pathways-a-synozur-podcast,2026-01-21T18:00:00Z,1,Edge,desktop,Windows,Lynnwood,US,WA,direct,,,,,,
wix_unknown_1132026_8,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-13T08:00:00Z,1,Safari,desktop,Mac OS,Zurich,CH,ZH,direct,,perplexity,,,,
wix_89.109.44.132_3182026_15,/,2026-03-18T15:00:00Z,1,YaBrowser,desktop,Linux,Nizhniy Novgorod,RU,NIZ,direct,,,,,,
wix_78.137.177.242_382026_2,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-08T02:00:00Z,1,Chrome,desktop,Windows,Portlaoise,IE,LS,organic,https://google.com/,,,,,
wix_64.137.99.126_3302026_7,/post/11-copilot-tips-to-supercharge-your-productivity,2026-03-30T07:00:00Z,1,Chrome,desktop,Windows,Madrid,ES,M,organic,https://bing.com/,,,,,375000
wix_50.173.195.65_2192026_12,/team,2026-02-19T12:00:00Z,1,Chrome,desktop,Windows,Minneapolis,US,MN,organic,https://google.com/,,,,,6000
wix_172.56.107.169_3132026_15,/services-overview/default,2026-03-13T15:00:00Z,1,Safari,mobile,iOS,Federal Way,US,WA,direct,,,,,,57000
wix_174.70.25.162_4212026_8,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-21T08:00:00Z,1,Edge,desktop,Windows,Fairfax,US,VA,organic,https://bing.com/,,,,,
wix_165.225.16.124_322026_0,/post/11-copilot-tips-to-supercharge-your-productivity,2026-03-02T00:00:00Z,1,Edge,desktop,Windows,London,GB,ENG,organic,https://bing.com/,,,,,
wix_185.246.84.179_582026_20,/join,2026-05-08T20:00:00Z,1,Chrome,desktop,Mac OS,,FR,,direct,,,,,,70000
wix_24.78.25.69_3242026_11,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-24T11:00:00Z,1,Edge,desktop,Windows,Winnipeg,CA,MB,direct,,,,,,
wix_131.239.143.42_3262026_15,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-26T15:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,organic,https://google.com/,,,,,
wix_82.22.90.164_222026_6,/event-details/m365-community-conference-2026,2026-02-02T06:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,22476756,
wix_87.200.240.62_542026_22,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-04T22:00:00Z,1,Edge,desktop,Windows,Dubai,AE,DU,organic,https://bing.com/,,,,,
wix_unknown_1132026_0,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-13T00:00:00Z,1,Edge,desktop,Windows,Birmingham,GB,BIR,organic,https://bing.com/,,,,,
wix_82.1.210.188_3292026_8,/,2026-03-29T08:00:00Z,1,Chrome,desktop,Windows,Cambridge,GB,CAM,organic,https://google.com/,,,,,15000
wix_unknown_162026_13,/event-details/m365-community-conference-2026,2026-01-06T13:00:00Z,1,Edge,desktop,Windows,Phoenix,US,AZ,organic,https://bing.com/,,,,,
wix_50.47.248.147_3202026_9,/applications,2026-03-20T09:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,direct,,,,,,37000
wix_82.22.81.219_2172026_13,/event-details/ai-driven-gtm-how-to-assess-rebuild-and-accelerate-your-2026-plans,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,23481503,
wix_76.146.89.12_1222026_10,/post/introducing-polaris-pathways-a-synozur-podcast,2026-01-22T10:00:00Z,1,Edge,desktop,Windows,Lynnwood,US,WA,direct,https://synozur.com/post/introducing-polaris-pathways-a-synozur-podcast,,,,,
wix_107.77.205.208_552026_17,/,2026-05-05T17:00:00Z,1,Edge,mobile,iOS,,US,WA,direct,,,,,,57000
wix_83.255.71.64_1292026_7,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-29T07:00:00Z,1,Safari,desktop,Mac OS,Vaxjo,SE,G,direct,,,,,,
wix_206.0.71.25_4162026_19,/,2026-04-16T19:00:00Z,1,Safari,mobile,iOS,Dallas,US,TX,direct,,,,,,
wix_unknown_112026_4,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-01T04:00:00Z,1,Chrome,mobile,Android,Tempe,US,AZ,direct,,,,,,
wix_112.202.106.2_492026_22,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-09T22:00:00Z,1,Chrome,desktop,Windows,Calamba,PH,LAG,organic,https://r.search.yahoo.com/_ylt=awrkesxj29lpfqiaddozrwx.;_ylu=y29sbwnzzzmecg9zazuednrpzamec2vja3ny/rv=2/re=1777094884/ro=10/ru=https://www.synozur.com/post/11-copilot-tips-to-supercharge-your-productivity/rk=2/rs=99ntrrnyvvoxzfu34mi9ysrkee4-,,,,,
wix_111.51.160.145_1292026_0,/webinars,2026-01-29T00:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_unknown_12312025_14,/post/your-copilot-preseason-playbook-13-wins,2025-12-31T14:00:00Z,1,Edge,tablet,iPadOS 18,Chatham,US,NY,organic,https://bing.com/,,,,,
wix_198.232.7.36_2172026_13,/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Houston,US,TX,referral,,hs_email,email,,23481503,
wix_5.147.48.20_2232026_13,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-23T13:00:00Z,1,Chrome,mobile,Android,Essen,DE,NW,organic,https://google.com/,,,,,
wix_24.98.90.130_1202026_7,/,2026-01-20T07:00:00Z,1,Edge,desktop,Windows,Atlanta,US,GA,direct,,,,,,
wix_82.22.97.108_2172026_13,/event-details/m365-community-conference-2026,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,23481503,
wix_174.45.8.191_282026_21,/case-studies,2026-02-08T21:00:00Z,1,Chrome,mobile,Android,Bozeman,US,MT,organic,https://google.com/,,,,,64000
wix_72.139.3.22_1262026_7,/,2026-01-26T07:00:00Z,1,Chrome,desktop,Mac OS,Orillia,CA,ON,organic,https://google.com/,,,,,
wix_185.220.101.108_4242026_17,/contact,2026-04-24T17:00:00Z,1,Chrome,desktop,Mac OS,Brandenburg,DE,BB,direct,,,,,,18000
wix_107.189.14.4_3192026_13,/join,2026-03-19T13:00:00Z,1,Chrome,desktop,Mac OS,Luxembourg,LU,LU,direct,,,,,,40000
wix_209.245.161.8_542026_10,/services-overview/default,2026-05-04T10:00:00Z,1,Chrome,desktop,Windows,Seattle,US,WA,direct,,,,,,6000
wix_82.181.58.101_2282026_5,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-28T05:00:00Z,1,Chrome,desktop,Mac OS,Helsinki,FI,18,organic,https://google.com/,,,,,
wix_102.91.134.94_5202026_3,/polaris,2026-05-20T03:00:00Z,1,Safari,desktop,Mac OS,Abuja,NG,FC,referral,https://podmatch.com/,,,,,
wix_192.31.242.204_4132026_14,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-13T14:00:00Z,1,Chrome,desktop,Windows,Hawthorne,US,CA,organic,https://google.com/,,,,,
wix_84.52.231.69_2182026_2,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-18T02:00:00Z,1,Edge,desktop,Windows,Trondheim,NO,50,referral,https://statics.teams.cdn.office.net/,,,,,
wix_97.170.82.80_3112026_13,/solutions/microsoft-partner-development,2026-03-11T13:00:00Z,1,Chrome,desktop,Mac OS,Murrieta,US,CA,direct,https://synozur.com/event-details/m365-community-conference-2026,,,,,13000
wix_155.190.46.10_5282026_11,/solutions/company-os,2026-05-28T11:00:00Z,1,Chrome,desktop,Mac OS,Madrid,ES,M,organic,https://duckduckgo.com/,,,,,
wix_137.220.79.253_3302026_0,/post/first-encounters-with-microsofts-copilot-researcher-analyst,2026-03-30T00:00:00Z,1,Safari,mobile,iOS,Wandsworth,GB,WND,direct,,perplexity,,,,
wix_78.149.125.111_642026_4,/,2026-06-04T04:00:00Z,1,Chrome,desktop,Windows,Croydon,GB,CRY,direct,https://chatgpt.com/,chatgpt.com,,,,
wix_191.101.94.84_2212026_13,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-21T13:00:00Z,1,Edge,desktop,Windows,Zurich,CH,ZH,organic,https://bing.com/,,,,,
wix_108.29.20.154_3232026_13,/event-details/m365-community-conference-2026,2026-03-23T13:00:00Z,1,Safari,mobile,iOS,Dobbs Ferry,US,NY,organic,https://google.com/,,,,,23000
wix_208.207.5.58_5272026_12,/team,2026-05-27T12:00:00Z,1,Chrome,mobile,iOS,Washington,US,DC,organic,https://google.com/,,,,,
wix_unknown_152026_16,/,2026-01-05T16:00:00Z,1,Edge,desktop,Windows,Calgary,CA,AB,direct,,,,,,6000
wix_107.189.1.9_3312026_6,/join,2026-03-31T06:00:00Z,1,Chrome,desktop,Mac OS,Luxembourg,LU,LU,direct,,,,,,15000
wix_217.62.149.69_582026_1,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-08T01:00:00Z,1,Safari,mobile,iOS,Utrecht,NL,UT,direct,,,,,,
wix_66.44.7.216_462026_9,/team,2026-04-06T09:00:00Z,1,Chrome,mobile,iOS,Washington,US,DC,organic,https://google.com/,,,,,168000
wix_unknown_132026_19,/event-details/business-strategy-masterclass,2026-01-03T19:00:00Z,1,Chrome,desktop,Chrome OS,,US,,organic,https://google.com/,,,,,
wix_146.75.253.249_622026_12,/,2026-06-02T12:00:00Z,1,Safari,mobile,iOS,Cambridge,US,MA,organic,https://google.com/,,,,,22000
wix_unknown_132026_13,/,2026-01-03T13:00:00Z,1,LinkedIn App,mobile,iOS,Saint Johns,US,FL,organic,https://linkedin.com/,,,,,
wix_136.226.109.102_212026_8,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-02-01T08:00:00Z,1,Edge,desktop,Windows,Chicago,US,IL,referral,https://statics.teams.cdn.office.net/,,,,,
wix_76.120.63.201_612026_10,/,2026-06-01T10:00:00Z,1,Edge,desktop,Windows,Carbondale,US,CO,direct,,,,,,68000
wix_146.75.146.171_2262026_6,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-26T06:00:00Z,1,Safari,mobile,iOS,Torrance,US,CA,organic,https://google.com/,,,,,
wix_140.248.44.1_2222026_18,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-22T18:00:00Z,1,Safari,mobile,iOS,Miami,US,FL,direct,,,,,,
wix_50.54.141.224_3122026_9,/about,2026-03-12T09:00:00Z,1,Edge,desktop,Windows,Snohomish,US,WA,direct,,,,,,6000
wix_172.125.79.94_3312026_15,/,2026-03-31T15:00:00Z,1,Safari,mobile,iOS,Los Altos,US,CA,direct,,,,,,
wix_128.77.75.72_4292026_1,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-29T01:00:00Z,1,Edge,desktop,Windows,City of London,GB,LND,organic,https://bing.com/,,,,,
wix_unknown_112026_5,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-01T05:00:00Z,1,Chrome,desktop,Mac OS,Baltimore,US,MD,direct,,,,,,
wix_203.211.79.32_4252026_15,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-04-25T15:00:00Z,1,Edge,desktop,Windows,Christchurch,NZ,CAN,direct,,,,,,
